,SPY,AAPL,MSFT,AMZN,NVDA,GOOGL,TSLA,GOOG,BRK-B,META,UNH,XOM,LLY,JPM,JNJ,V,PG,MA,AVGO,HD,CVX,MRK,ABBV,COST,PEP,ADBE,WMT,KO,CSCO,CRM,MCD,ACN,BAC,TMO,CMCSA,PFE,LIN,ORCL,ABT,NFLX,DHR,AMD,WFC,DIS,PM,TXN,INTC,AMGN,COP,INTU,VZ,CAT,NEE,IBM,UNP,HON,BMY,LOW,GE,SPGI,QCOM,AMAT,BA,UPS,NKE,NOW,T,GS,BKNG,MS,MDT,SBUX,ELV,PLD,RTX,DE,TJX,ISRG,ADP,MMC,MDLZ,SYK,BLK,GILD,LMT,CVS,VRTX,AXP,REGN,CB,ADI,CI,ETN,SLB,PGR,SCHW,LRCX,ZTS,C,BSX,AMT
1,-0.010992456698603976,-0.014177053926432192,-0.0176324097157194,-0.0027628599882720526,-0.025526844560322122,-0.018098606294974208,-0.025331280541517762,-0.017797488084868654,-0.017835630436150145,-0.03326605488464288,-0.014638480912815487,0.017287387230862965,-0.027604762464522495,-0.008132360154966739,-0.015776075386162117,-0.012561176503950094,-0.018216394007080885,-0.009191237387892136,0.014368406616898267,-0.005396976972599736,0.014334841731629583,-0.011518811792191242,-0.016286682537136353,-0.019344893578192943,-0.012874165504657056,-0.007986004613089098,-0.01182796121229683,-0.013615575839842624,-0.016303239589167406,-0.0003273324660517864,-0.007997469661139723,-0.01689313618739799,-0.0007361547468978454,-0.012870037139334775,-0.031928115847505885,-0.018846370304477545,-0.00636905509737214,-0.009864864002102836,-0.02224191427123383,-0.019379030152119225,-0.016016662715437092,-0.026506575385509466,-0.007376366158084414,-0.010809495669176206,-0.020420189626788883,-0.019140535540469614,-0.017719579044770485,-0.013297769184000663,0.024580224584355694,-0.013754070126739413,-0.011687904886001167,-0.010604895126557014,-0.012632788956704579,-0.015148987898786069,-0.009322049316655876,-0.020280062329821297,-0.00653438849482192,-0.0017847331991773401,-0.011574288797311292,-0.012710154019549447,-0.010754235623476303,-0.00805044000651036,-0.013149311620501463,-0.0021958658831898775,-0.0038752051660775034,0.007898900418119775,-0.01755480687917419,-0.0062293244487142165,-0.009955407371540291,0.0025239126146827436,-0.014925967730589036,-0.029368859539490366,-0.016530922622878835,-0.019358187587866647,-0.004427638544971087,-0.004629931801799394,-0.006413851398360397,-0.013316773402281245,-0.030502818201894953,-0.014975848750411731,-0.020642877927527833,-0.015520214854063089,-0.010490533610130748,-0.018239529949431073,-0.009661844151831947,-0.0038695112923944216,-0.0323941625751682,-0.009004401327867183,-0.034708000570716234,-0.007124343113510169,-0.014495206672348469,-0.001401186136263706,-0.012418946270121299,0.03093669001329549,-0.011172034136316327,-0.018636846566609827,-0.006037156530043478,-0.01583553238510774,0.00219090969507635,-0.013291028898223787,-0.024982316087670074
2,-0.004221293251255903,-0.008781052849835646,-0.011939652451780478,-0.011317128764942811,-0.018055145266809687,-0.010519102906179,0.015325090892971207,-0.01192360090627327,-0.0048715373351155096,-0.013890017597920225,0.0025365726555842795,-0.00773092508371977,0.015846755272643884,-0.0008823361498398745,0.0026524759161908737,0.0037310794878980436,-0.011611682658138858,0.0037915980155496685,-0.0063563882011672835,-0.008471339959875772,-0.005141184089167411,0.0012412332283145192,0.00899945836869901,-0.000738209149341117,-0.006943013992938421,-0.0011012839160691459,-0.005784920600818742,0.0005846461684000444,-0.0035383575253505337,-0.014187510234220067,-0.0008267968093604199,-0.002696407836013797,-0.010608939259841112,0.0031468912230981825,-0.02955695856733632,0.0024109211160039477,-0.004018777188643258,-0.01301297006594725,0.0021265962805391988,-0.03643776162900497,0.011553606800766688,-0.02006401784664078,-0.011579909209005824,-0.008972430971604484,-0.004757416197470673,0.0004909330157118623,-0.028263474719511718,-0.001167025296783753,-0.015591232547199206,-0.004063791531891579,-0.004332574042242444,-0.0027199872768919027,0.02725279025888375,-0.009099745257376356,0.018096450714689287,-0.007049262648487849,0.0009960573333217416,-0.013550296209215955,-0.006407645390018733,0.025970115389408632,-0.013758225946071543,-0.012254146178608226,0.0025795508634647467,0.00019334542377613293,-0.005264233294528268,-0.01057307658143583,-0.023109740410881853,-0.0152261285437611,-0.014621112965485038,-0.014844195077140876,-0.011370676400902908,0.018486649618580875,-0.010195610606364897,0.015700454602197846,-0.0043383085634709564,-0.0035716029648973488,-0.011319406572127181,-0.008204963156388889,-0.0015170195450050687,0.007282983905358934,-0.012653553348525021,-0.00644715886095272,0.012658732986431609,-0.0075793241472112485,-0.0019896362187232044,-0.0061061015486172255,-0.007448046922387269,-0.008213292986402953,-0.012846280489132741,-0.002924377053025275,-0.0035160423098112596,-0.004861633677591944,0.006623171800431262,-0.016288614487405793,-0.00017184674764396,0.0024528311482478757,-0.009820602827003292,-0.0014834384002944425,-0.01234984759793195,-0.003809677137629618,0.01464712728223219
3,0.017516937109586423,0.008687922633996882,0.01814574561350506,0.026385072465378273,0.014076050038617165,0.02384069790749229,0.033561306466854096,0.027030130405612904,0.015106875760101463,0.008881881451750694,0.007687493685219049,-0.00956645954789816,0.013206630701126584,0.017844585542399122,0.005403091805704737,0.008242059621999271,0.014658074085985826,0.013088171801646498,0.011591740839172094,0.02700190573033838,-0.01330953138844126,0.004245027195558115,0.007527176805703286,0.020363746860332013,0.021859351400528724,0.029471539465906832,0.02486875455007949,0.01856415605525786,0.011520614113899319,0.008912591738756671,0.015486483708968168,0.01109274764849297,0.015885276288639526,0.012254581276625811,0.005874603495868647,0.009183603173615449,0.030854575329956207,0.007308327896774169,0.01945280429289538,0.04610460983707282,0.018509082002461395,0.010185009891540498,0.022334105526325018,0.02462668864109697,0.005211012196507595,0.016554191820790945,0.008835028139870714,0.010061838813080037,-0.018022388623147666,0.03850465421181375,2.369287952083026e-05,-0.0006729019706078448,0.03354771600381493,0.007085863500936075,0.0036088445491154115,0.01865702083020379,0.002015412980890573,0.04271369677762697,0.0169985489044738,0.01851104933060921,0.015566094561345414,0.016432561754073573,0.022186257639007962,0.0023363281875240466,0.03198445521684937,0.03052722903859914,0.0049241739588780295,0.01229353307551145,0.029663925475385024,0.02017681157134874,0.010654121012271627,0.04427815618221803,0.016970600168504907,0.022889919431717278,0.0038979004168138084,0.013146596473766245,0.04550602974489201,0.04088436715725604,0.014941851337991622,0.023866892054453318,0.02303355202056501,0.040436976989081205,0.018750938001124373,0.021244011186336058,0.005546672896189006,0.020784583241550095,0.01801120866670563,0.024293426999899215,0.037755478565108726,0.016499843032715577,0.015838685816990352,0.01643130218092316,0.01846884298112506,-0.010200471036383304,0.037793332948501145,0.01933609973717118,0.010477249299127708,0.022106694548107066,0.00884749735671281,0.025900628103862035,0.02230242451407152
4,0.006088266906837131,-0.010183778597561576,0.0007004296316520019,0.0022883831269260592,0.015406658322408999,-0.01065223377332839,0.019342693709297334,-0.010476580259308933,0.007201874731700271,0.007624977940327758,0.011136292671318005,0.007143569297096235,0.010143347811419554,0.02214968402418674,0.00799435636734512,0.0007280894399249349,0.0008506880408127612,0.003491734584054651,0.01114367983910687,0.007782589461171203,0.004898918137556057,0.005369268767591506,0.012435638072374723,-0.0013155873413755227,-0.0035520623993761354,0.008761243677399583,0.004260557527129795,-0.0029552571519820764,0.006926921173923849,0.022247384149695272,0.006068390607849205,0.003635625026744833,0.032630749795474166,0.027100906705894368,-0.018472166323793792,0.021692000533118715,-0.007963351253839696,0.0005168124822400133,0.02194988446544195,-0.008933814835772658,0.03850627783505602,0.038698208304800995,0.03165225879061066,-0.0021850119319857158,0.010466785958557372,0.01549667156324404,0.0025456517104499787,0.0021480129392624217,0.013804041747992636,0.007645807848024645,0.006352335922636364,0.010881836981916724,0.0010313041727234892,0.005224325580105639,0.006830830533179725,-0.0068630781964729454,0.009429889948098335,0.01479298927244836,-9.766555510918066e-05,0.009330615795601793,0.002273610832352693,0.018279732244848558,0.010623785668289826,-0.0001626028234880155,0.0026200005119856617,0.01360676424685267,-0.005768184410818479,0.014408905584529171,0.01585419857200824,0.01804495073487253,0.009051510097878229,0.012459034446105466,0.01175452096598914,0.010138805148153152,-0.009606517560433188,0.0065718998808592536,0.008167406786602967,0.017063829065297763,0.005143736981914152,0.0034602624258901074,-0.008285408521009114,0.0415507443804307,0.025974719848375516,0.0039430640497048405,-0.0012685647030679461,0.016727227651420998,0.015166586167951463,0.00807270569259232,0.1870752357268449,0.006816739135443571,0.008664245137369988,0.002227603383767722,0.01211937581348277,0.027780709188660182,0.015136876106215797,0.01968803941219341,0.01477273649330709,-0.012499331694255685,0.02646033653569863,0.02880815200420025,0.009734569791872953
5,0.015087150911403406,0.01827376195267473,0.022011155554259965,0.026237643430268937,0.02365852169887577,0.020068790471338104,0.03576742962093807,0.020686240067053815,0.007594277045526916,0.04096206819225786,-0.0029296750256254554,0.01571694934588395,0.004600627593740789,0.0036599468209751736,0.0018837473605125407,0.021651810943318434,0.014776363730195616,0.01659078799955376,0.018133778252813218,-0.000819888306768117,0.025260770469689893,-0.0018772426122785854,0.00579158282558371,0.013764905614905254,0.0029809334382886214,0.02752861931385328,0.0021828952285272837,0.0033136373960431847,0.007969167215777173,0.03489565754975608,-0.0025085133781411087,0.0084453716162127,0.00882827675744221,0.005215861510374222,0.029807252898254134,0.017240660873063317,0.009743243077804536,0.015247826230987537,0.01400439270253369,0.024657105939714763,0.008248743087979868,0.031133259628781797,0.0021573092151416107,0.026381247172506127,0.014850803907472114,0.013712565021010108,0.022372382586046367,0.008577912465868753,0.03288841413714536,0.024062838807547716,0.02277543476284468,0.032836416180038214,-0.0033997675250398663,0.004877702648401462,0.006741749331179706,0.020457844420408516,0.011655494449035119,0.005706243947348794,0.0009800672992491236,0.006050017915562589,0.02516462133092381,0.02715903640717752,-0.0028859077399054746,0.013704871163858653,0.020916993560238715,0.04145168642828409,0.015663435490047027,0.013901310602037639,0.03728003947489537,0.011388109718359218,0.02103252133769688,-0.009170375398825092,0.008842231303911458,0.013477483985494443,0.01766887600918054,0.009862109931779703,0.0008555126652876909,0.028971379783679883,0.009663132630940744,0.0021187216293531855,0.0056015093642763965,0.042733468822497275,0.004838492800983918,0.0019233963854867124,0.004377695191122707,-4.17921291525499e-05,0.009966489170200649,0.031778941978361494,0.020431160761040214,-0.00113055471839484,0.012650578762671196,0.007105990174151159,0.015418051172473303,0.03660345018617964,-0.004922511774369014,0.019467546593890467,0.024658215316538962,0.03612976739260296,0.015775464387315422,0.0042922234307822505,0.0010665090129903499
6,0.010299584162148894,0.037942117064151196,0.007315266424760261,0.023523690815125536,0.0034829199498408953,0.001021787103743199,0.0155614729467928,-7.684975044348744e-05,0.008606237005411927,-0.003910322906855369,0.013139278520252996,0.010466942181159827,-0.01017875808547987,0.010685756624633364,-0.0004735462247450619,0.006249971579091868,0.00768859233690786,0.0067315087285598095,0.010430685423877773,-0.007825230848753821,0.015298862073085178,0.008426509268201909,0.0051852949786657465,0.005145324263655294,0.0037212782209796484,0.0024663658150971546,0.008165926491843736,0.002982374348760481,0.01291720580145489,0.017327899059547326,0.0029199270327010082,0.01566155772493369,0.009903676699141016,0.017396575761002942,0.006304608058960926,-0.0005743686302416195,0.02481391226704936,0.013781702147162355,0.007544668748297139,0.010377746738714333,0.01083574871338879,-0.010600088819569175,0.004358096452547965,0.011514880055270137,0.005973301814969404,-0.0010599022806794662,0.0024616476593532144,-0.04120383000736866,0.020804903812512966,0.010896793800573337,0.012820587226460477,0.013576877326109491,0.010821187195358992,0.010651995035185526,0.009888669934367924,0.0016269241065732505,0.03176996150549037,0.0031393298433473444,0.014608014648007286,0.005250680292291254,0.007523726666298216,-0.00401807591656047,0.006443218681138968,0.008101326463423205,0.013021513632692579,0.012043093792375198,0.020711336485319885,0.007119533478207981,0.01422533823872122,0.00756777466890266,0.026064105556960298,0.0037212879931018406,0.0002788102812257546,0.004427488199036401,-0.002155201728154428,0.0044125822906661985,0.0040025296804400996,0.0016844073267081262,-0.0015240240330296666,0.0029497079524427186,0.008660731320468412,0.006564334951304138,0.0016633426273289236,0.040978474457841356,-0.006958105108000804,0.009746553372961942,0.0038603880599294375,0.025040129998629913,-0.02014160765289732,0.00958711181633588,0.00870958944081537,0.004252726209104233,0.011213886081226533,0.010439719027888454,0.0025203316944945775,0.005702520337444312,-0.009521252842915643,0.011824029809340468,0.0042918376671242115,0.01101698870522291,0.01475206533552356
7,-0.04393059839082329,-0.05924554154758531,-0.05594406003288772,-0.07091287195159598,-0.09944494221256622,-0.05986941341316957,-0.04062734471983273,-0.05952157391130848,-0.03640535160732398,-0.09647795869563161,-0.03258506271520488,-0.02439401368730289,-0.030099180678588647,-0.03589491468603176,-0.026071289166441983,-0.03440221557363802,-0.021151424120504105,-0.03927537522442244,-0.05034687857144342,-0.06629366060240012,-0.019532081239348013,-0.02228710804263997,-0.026695868575497293,-0.05449329204005319,-0.03752456715329336,-0.07210291597028709,-0.021464245112434763,-0.03238589416927239,-0.05020071573192658,-0.04683226468617065,-0.023553017263728205,-0.04708432078621208,-0.035548944558402885,-0.03324027892044757,-0.06351609193254672,-0.03177475031930054,-0.031567860609864794,-0.015123446035094069,-0.03148968519500865,-0.0800864546450955,-0.03976874115023608,-0.09103109327555567,-0.05078958031188259,-0.03877043171984217,-0.03748098462030531,-0.04661112119476045,-0.0726434494866862,-0.04583066585374035,-0.0188165276681578,-0.05819717682594611,-0.023109895714429264,-0.04382774494857919,-0.020774462363754766,-0.02682499216718006,-0.03355365479978018,-0.03685990107306861,-0.017829169434626993,-0.06237772608102528,-0.06215946975629419,-0.04072971372855727,-0.06034705860005715,-0.06321271198244419,-0.07306246157872918,-0.0366158828064257,-0.05894779197727715,-0.051475741886648746,-0.031486133195789835,-0.041593453195233505,-0.04802811813575788,-0.03453228809915845,-0.01880352040838325,-0.014372605542340267,-0.026379223355833675,-0.039293506597613416,-0.045898548743711805,-0.029056773099948155,-0.037531538231986766,-0.04931199284337521,-0.03653324171065255,-0.04204930544651457,-0.033266397148558384,-0.02718700723620572,-0.07476023540014232,-0.043629598359158535,-0.02234095262742934,-0.02410213793909853,-0.04447833700384347,-0.04397463668627989,-0.014548232903255817,-0.019756431988039436,-0.04836720064991415,-0.025139962004334646,-0.036376286452996176,-0.04401360522548867,-0.019256397597559188,-0.025690101949170235,-0.05812189589145015,-0.03281294745689514,-0.03641561765376505,-0.03054528005996796,-0.038086016240310466
8,0.0033678130875911144,0.0089895487358307,-5.299842725920779e-05,0.013303815063685083,-0.004947265963275055,0.005642324897355799,0.03561890489526423,0.0044356427115977305,-0.0005148142091055226,-0.013627624466057066,-0.00819172746968676,0.023510561354908237,0.007840084110437226,-0.0034658227103764043,0.020589921010159315,-0.002020864277710126,0.0019316598033247453,0.0003391299478261889,0.01177893276597848,-0.006106962255131037,0.023697654320741897,0.014927598201676362,0.006749972320440314,-0.004841093073866963,0.007381889064210531,0.006960531668220166,-0.0030412633155682415,0.005385896174860966,-0.004247872362148798,0.012419202889923021,0.0051100282823360425,-0.011169932277882459,-0.0033645956878341284,-0.002281027313216564,0.029151757685598512,0.0002320112964594534,0.0022206099880492203,-0.05318294079622154,-0.0004891067959485309,0.02516556309154777,1.841617502997575e-05,0.0043315109677143585,0.0013343220949092892,0.007630906089488697,-0.0036122165522229433,0.015924120207035222,-0.00447266077681461,0.005005835306370276,0.047086443988555306,0.016570632795112995,-0.010747495491746507,6.473215272976012e-05,0.0009239755314805239,0.0027312014721434315,-0.036799337580034126,-0.02723070792097962,-0.007610327560235176,-0.006911495639858339,-0.014114165728390558,-0.015386177067966189,0.02114122473134519,0.0009237900708999108,0.012062528027478887,-0.00842872892249769,0.012422962926521371,0.010020553628343726,-0.0034054105106257966,-0.003613292614713607,0.02217606749648241,0.0013481640747025955,0.0034187759118013243,0.054764604868982214,-0.0215882347987231,-0.025796268227708728,0.03258231722082216,-0.006975203931781539,-0.004499148418358549,-0.00441122534526942,-0.002558871065741283,-0.011296265251352895,0.005378842925896193,0.00011333802088762989,-0.0023400967108211375,0.011741917743787793,0.017731738077834753,0.007007152033065468,0.014098748116757315,0.005846269254799685,-0.00676803435894515,-0.00025612592773215515,0.012665925826323334,-0.009773628036238475,0.0023145928827070805,0.04383918457881977,0.009752697490170454,-0.0021369774421383927,0.001242821092946563,-0.005312510827961278,-0.011287885975402699,-0.003700803425468889,-0.00966329755160031
9,-0.011801319270911588,-0.01949598442153598,-0.028084843573438833,-0.017996119420318174,-0.019877353854365905,-0.020780803820143613,0.003511809406827185,-0.019489773896531018,-0.0071596875851896264,-0.015462900440214734,0.02573709768795619,-0.0301131707454755,-0.002824723123643805,0.013924444399623287,0.002499595377922422,-0.020978688821828,-0.008181815808344563,-0.02820311913115221,-0.023091597269050898,-0.01775632167837289,-0.016747408213523156,-0.003262153307611227,0.020597751809646327,-0.009192091929927348,-0.016803788283460543,-0.1694675296071009,-0.011569646332051195,-0.013493292963827945,-0.0160883033601828,-0.035684442667609305,-0.00915397485982532,-0.017315711095186287,0.01935455985323572,-0.010815872355238518,-0.01466883055984981,-0.003452482934969794,-0.014052700829941773,-0.027698730344867462,-0.006728658668367622,0.04794590907713642,0.0008349318894722766,-0.011320923403543603,0.019816771036585232,-0.014368211765454764,0.003419923537813999,-0.015794982932636523,-0.01236881257734044,-0.002564639141946102,-0.019073288392462383,-0.034665615225829734,-0.005546119088080816,-0.013477614324472222,-0.03159179263805852,-0.017955973905034027,0.0019370989170251402,-0.01742760609796426,0.01900227378586493,-0.007524741310110344,-0.018673051037600672,-0.012055177763007796,-0.019665717643027245,-0.020818217850805752,0.00230903826973618,-0.03055828973693642,-0.013703176133243981,-0.049232564163846165,-0.0004368691408847897,0.013150256307660698,-0.007467172873516802,0.012243035991920758,9.726689952286798e-05,-0.005741133088712547,0.0325327304359547,-0.04010824401859479,-0.008572791755425475,-0.006271122313497592,0.006678244582162126,-0.006981807597502254,-0.016169458324871953,-0.012918013939459723,-0.01175533316870247,0.0009509238654593498,-0.0177425316843145,-0.0036031695753336386,-0.007398867291827519,0.013502852870836314,0.00903487842862954,-0.001356748114310091,0.010404261399146722,-0.0019698774898464404,-0.01666492961394592,0.020477618582163695,-0.01573217472869148,-0.0173295348790474,-0.008163103628414475,-0.0017320030341482487,-0.02152825906420734,-0.0071447331222078995,0.0005511906906584005,0.001997179322019006,-0.02547225724972799
10,-0.008077013402675566,-0.01152615329635963,-0.0035739467952504247,-0.02211459373423072,0.016087031927792754,-0.0019449848374041624,-0.0015723181648318067,-0.0034807391449913194,-0.007812519813120072,-0.024585932298054537,-0.0036535456596684555,-0.018118887796683376,-0.004246843132105008,-0.007848480323067702,0.015214260500713603,-0.011314058649113317,0.005655179414517628,-0.0066942748070117465,0.0024005036645974986,0.01592807443453008,-0.026478525641012267,0.010219463319271848,0.01026338509512751,0.0009372366393110797,0.0063666529855050695,-0.032687786040872996,-0.002920495511778574,0.00026202093191441474,-0.0006164871813040824,-0.022496280156992808,0.005325867617602075,-0.004857801071402239,-0.010841925294005662,-0.01918153916905042,0.014260513558201782,0.0030570273275940616,0.0003798085622807412,-0.02170516102085839,-0.010011619777860288,0.017885054807347756,-0.017008362607406548,-0.0030776021471585527,-0.004584993433418517,-0.02174022286898779,0.015954635427644907,0.015799137598790217,0.01315245176462234,0.014737672647029243,-0.021836145160094377,0.0011156816174123134,0.005872160311637696,-0.018328847973871434,-0.013485482009653129,0.013457649321992206,-0.02907017628774928,0.0026238277015813976,-0.0032091527592629353,0.0035228926313810977,-0.03924941446748079,-0.003232206477544297,8.937802025124316e-05,-0.0024042824552507275,-0.037828641473767285,-0.044158317701657575,-0.012765174619556811,-0.02366071657077487,-0.0010338271927173642,-0.016486311694075276,-0.043121492196538456,-0.009549188155102995,-0.003985675879635792,-0.010431021720645861,-0.010350998404700468,-0.021910696599075827,-0.004218439379028112,-0.012270751437305619,-0.004791961246259717,-0.01741199557383947,0.012608598910266536,-0.004333974159048389,0.011621306719784901,-0.02551893095675685,-0.009133962967928788,0.008389224073065575,0.0015902645326999107,-0.001409660020456159,0.006261666942129313,-0.019804016502580134,0.004911507866967126,-0.015710325129976933,0.008913761554004054,0.001124292325267799,-0.021951704843074734,-0.03396476641487853,-0.018054258338609446,-0.009177503548615377,-0.012008461329361767,-0.012402211311134866,-0.006467766499127446,-0.012941273348006353,0.004759236139434879
